imu_seq,secs,nsecs,timestamp,imu_frame_id,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,imu_orientation_cov_0,imu_orientation_cov_1,imu_orientation_cov_2,imu_orientation_cov_3,imu_orientation_cov_4,imu_orientation_cov_5,imu_orientation_cov_6,imu_orientation_cov_7,imu_orientation_cov_8,imu_angular_vel_x,imu_angular_vel_y,imu_angular_vel_z,imu_angular_vel_cov_0,imu_angular_vel_cov_1,imu_angular_vel_cov_2,imu_angular_vel_cov_3,imu_angular_vel_cov_4,imu_angular_vel_cov_5,imu_angular_vel_cov_6,imu_angular_vel_cov_7,imu_angular_vel_cov_8,imu_linear_acc_x,imu_linear_acc_y,imu_linear_acc_z,imu_linear_acc_cov_0,imu_linear_acc_cov_1,imu_linear_acc_cov_2,imu_linear_acc_cov_3,imu_linear_acc_cov_4,imu_linear_acc_cov_5,imu_linear_acc_cov_6,imu_linear_acc_cov_7,imu_linear_acc_cov_8,map_position_x,map_position_y,map_position_z,map_orientation_x,map_orientation_y,map_orientation_z,map_orientation_w,odom_pose_x,odom_pose_y,odom_pose_z,odom_orientation_x,odom_orientation_y,odom_orientation_z,odom_orientation_w,odom_pose_cov_0,odom_pose_cov_1,odom_pose_cov_2,odom_pose_cov_3,odom_pose_cov_4,odom_pose_cov_5,odom_pose_cov_6,odom_pose_cov_7,odom_pose_cov_8,odom_pose_cov_9,odom_pose_cov_10,odom_pose_cov_11,odom_pose_cov_12,odom_pose_cov_13,odom_pose_cov_14,odom_pose_cov_15,odom_pose_cov_16,odom_pose_cov_17,odom_pose_cov_18,odom_pose_cov_19,odom_pose_cov_20,odom_pose_cov_21,odom_pose_cov_22,odom_pose_cov_23,odom_pose_cov_24,odom_pose_cov_25,odom_pose_cov_26,odom_pose_cov_27,odom_pose_cov_28,odom_pose_cov_29,odom_pose_cov_30,odom_pose_cov_31,odom_pose_cov_32,odom_pose_cov_33,odom_pose_cov_34,odom_pose_cov_35,odom_twist_linear_x,odom_twist_linear_y,odom_twist_linear_z,odom_twist_angular_x,odom_twist_angular_y,odom_twist_angular_z,odom_twist_cov_0,odom_twist_cov_1,odom_twist_cov_2,odom_twist_cov_3,odom_twist_cov_4,odom_twist_cov_5,odom_twist_cov_6,odom_twist_cov_7,odom_twist_cov_8,odom_twist_cov_9,odom_twist_cov_10,odom_twist_cov_11,odom_twist_cov_12,odom_twist_cov_13,odom_twist_cov_14,odom_twist_cov_15,odom_twist_cov_16,odom_twist_cov_17,odom_twist_cov_18,odom_twist_cov_19,odom_twist_cov_20,odom_twist_cov_21,odom_twist_cov_22,odom_twist_cov_23,odom_twist_cov_24,odom_twist_cov_25,odom_twist_cov_26,odom_twist_cov_27,odom_twist_cov_28,odom_twist_cov_29,odom_twist_cov_30,odom_twist_cov_31,odom_twist_cov_32,odom_twist_cov_33,odom_twist_cov_34,odom_twist_cov_35,cmd_vel_linear_x,cmd_vel_linear_y,cmd_vel_linear_z,cmd_vel_angular_x,cmd_vel_angular_y,cmd_vel_angular_z
31712,196,600000000,196.6,base_footprint,-0.0017479990413401933,0.0034320478999225515,0.4523826893886339,0.8918156019537171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008742462433074342,0.0008058722722798316,0.003090750727764133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019885242570691925,0.06350392468936122,-0.012844099383972796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4435724442509543,2.158761563540603,-0.0010012098805123049,-0.0017478565155340119,0.003431825937496235,0.45238374539393966,0.891815067416831,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.1917267928927594,3.775457971075258e-06,0.0,0.0,0.0,0.0022526923190934415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,-0.0012456706026569009
31746,196,634000000,196.634,base_footprint,-0.001743821155294825,0.0034308862646577074,0.4521929115328258,0.8919118559962546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7667199898214446e-05,-0.00022706530709446808,-0.04117876155206861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04977245587490661,0.18351374583339874,-0.001540398789934158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4474724139427515,2.1640895668327174,-0.0010008269553322853,-0.001743748789366551,0.003430933393551164,0.4521736150557253,0.8919216388694948,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.19683244416745138,3.0129911460494152e-05,0.0,0.0,0.0,-0.04334656506752698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,0.01834280416369438
31779,196,667000000,196.667,base_footprint,-0.0017435884177987432,0.003428713394529596,0.45233302178852514,0.8918408160784912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038315855010138825,0.0003566498204721531,0.056826590916858405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1809349651791749,0.5339077798125742,-0.0030005264491724418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4514799249553616,2.169557990091529,-0.0010007346126832337,-0.001743689255305579,0.0034286873007869163,0.45235947675332666,0.8918273977864949,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21408714896641295,-1.8044647973197714e-05,0.0,0.0,0.0,0.05936844892709781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,0.01834280416369438
31812,196,700000000,196.7,base_footprint,-0.00174996127043856,0.003433100346629689,0.45260094068566603,0.8917048502436287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004914783209482686,0.00019026589704841554,-4.88653055343378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005521687124230711,0.001198083532684297,-0.004915825468453275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.455735569305423,2.175376014290108,-0.001001425113343276,-0.0017498640802576096,0.0034330312046076295,0.45260082658973033,0.8917049086120036,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21993233328269113,-2.762025691119274e-06,0.0,0.0,0.0,-0.00010333603610417948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,0.0,0.0,0.0,0.0,0.01834280416369438
31846,196,734000000,196.734,base_footprint,-0.0017507576775293973,0.0034329217794299653,0.4528798490171359,0.8915632295299236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023294135983815717,0.00012191490221537753,0.0192246135634344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004383654908237303,3.2754650092172875e-05,0.00030562257351261963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4601450905105997,2.1814093221626965,-0.0010014351496760825,-0.0017507840814186798,0.0034329120237343524,0.4528883418434629,0.8915589154354391,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21981833281605523,-9.362630463624622e-06,0.0,0.0,0.0,0.019224439862123185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20683486759662628,0.0,0.0,0.0,0.0,0.0
31879,196,767000000,196.767,base_footprint,-0.0017516217346984955,0.003432766744504831,0.45315931374472024,0.8914212159805209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022328044368975333,0.0001438963714419936,0.01913243120568631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004278003681331461,-0.00026963303345242597,-0.00046319866655278595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4644220084666686,2.1872690808481887,-0.0010014629647164125,-0.0017516500434501486,0.003432765262289288,0.4531677610646752,0.8914169216345451,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21986251290364955,-1.0475819277183662e-05,0.0,0.0,0.0,0.01912767565443314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20683486759662628,0.0,0.0,0.0,0.0,0.0
31912,196,800000000,196.8,base_footprint,-0.001752580631047494,0.0034329438674132132,0.4534367470258875,0.8912801242056935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016026492225485026,0.00020772824350462986,0.018864030051894826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004111992590573163,-0.0006862898218909373,5.696573689234768e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4686960111978697,2.1931325224793237,-0.0010015308149259224,-0.0017526103597552017,0.0034329524453243047,0.4534450861670465,0.8912758815458853,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21989418477525932,-8.86931143495584e-06,0.0,0.0,0.0,0.018853294960607184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20683486759662628,0.0,0.0,0.0,0.0,0.0
31946,196,834000000,196.834,base_footprint,-0.0017564518811909078,0.0034284428629022183,0.4538779291509477,0.8910555460160564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.960523172624122e-05,-6.843949721910215e-05,-0.014074005566849762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07332798257370075,-0.2203763137393659,-0.001054898477618024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.472905754056716,2.1989208202613577,-0.0010012078655748796,-0.0017564576481222541,0.003428469007745598,0.4538702176533735,0.8910594738759433,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20555230720192497,3.0344510391105972e-05,0.0,0.0,0.0,-0.017322522901537563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,5.69790074678167e-07,0.0,0.0,0.0,-0.009060470387339594
31979,196,867000000,196.867,base_footprint,-0.0017546472311588256,0.0034339751894867303,0.4538339066369288,0.891077950694638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.310926345707682e-05,0.00011974393896411182,-0.0009642837006297515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002570638701708923,0.009130583361390571,0.0008130452125630246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.476917588200109,2.2044386494523347,-0.0010017668289533654,-0.0017546576594086561,0.00343398491163344,0.45383351576626624,0.8910781497104254,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20688084755020777,5.697900590656557e-07,0.0,0.0,0.0,-0.0008553442713178146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,5.69790074678167e-07,0.0,0.0,0.0,-0.009060470387339594
32012,196,900000000,196.9,base_footprint,-0.0017549755948791498,0.003435656524405304,0.45379451600579146,0.8910980044686314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015928987738599417,-0.00013141719295485524,-0.008090898745684144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01614955152981871,-0.040768523411833506,0.006005534460430799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4809294855697828,2.20995693252305,-0.0010019493211651902,-0.0017550019035222975,0.0034356196359426245,0.4537906274566791,0.8910999848044602,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2063620561025055,2.0873378354782646e-05,0.0,0.0,0.0,-0.008787989259327953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,5.69790074678167e-07,0.0,0.0,0.0,-0.009060470387339594
32046,196,934000000,196.934,base_footprint,-0.001749541705323907,0.0034395699828953462,0.45216676650008253,0.8919250662107294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005712841397714088,-0.0010725280293446032,-0.16186884262183288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07589280803161162,-0.1326265666499174,0.0009753306892535616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4851291447379316,2.21571520366583,-0.0010020561190558497,-0.0017492835816243068,0.003439728409799251,0.45209366414930685,0.8919621220161041,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20903717521829118,5.578777752769659e-05,0.0,0.0,0.0,-0.16401774074664097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2063872069120407,5.5043696193024516e-05,0.0,0.0,0.0,0.0
32079,196,967000000,196.967,base_footprint,-0.0017434969518978004,0.0034350208674401427,0.44990789003242404,0.8930666555955336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004850536880322628,-0.0009067130401899857,-0.13524386130088667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034949486925466636,0.11060727356035602,-0.0011980895722176566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.489239531155556,2.221295641421184,-0.0010014066149100498,-0.0017432923994648126,0.0034351599315618187,0.44984824428518805,0.8930967012151532,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2113570758857856,5.50436952314326e-05,0.0,0.0,0.0,-0.13367460119777427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2063872069120407,5.5043696193024516e-05,0.0,0.0,0.0,0.0
32112,197,0,197.0,base_footprint,-0.0017383321981814877,0.0034382059133699922,0.44840756352689237,0.8938209070687159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001902306148532474,-0.0004859335990514515,-0.0641862935608659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047354202860627796,0.18116744515658892,-0.0010672258080070488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4934469252191174,2.226955542854918,-0.0010015161976244906,-0.0017382543805842406,0.003438281118809501,0.44838013831577983,0.8938346649456926,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.21637080973258027,4.090885089856611e-05,0.0,0.0,0.0,-0.06143393522098245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2063872069120407,5.5043696193024516e-05,0.0,0.0,0.0,0.0
32146,197,34000000,197.034,base_footprint,-0.001722463728511526,0.0034489479313263996,0.4463758181837463,0.8948372851069976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007708945999302894,-0.0012711212141120053,-0.22005946350754307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15665067524979348,-0.3854056846443909,0.002693788501940165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4976989202078412,2.2326369070129113,-0.0010013594859041956,-0.0017220641833329625,0.0034491092197950234,0.4462746099735685,0.8948877642662668,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20168895372200657,8.753429960611792e-05,0.0,0.0,0.0,-0.22622416666320527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061738520860672,0.0,0.0,0.0,0.0,-0.05682533234357834
32179,197,67000000,197.067,base_footprint,-0.0017236977384099525,0.003447590033422289,0.4443334690190098,0.8958531750787072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003820524377766398,-0.00024089841294983125,-0.0393692904491697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029058379513279418,0.13340586707112406,-0.011829231755258757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5017756802243407,2.238019889540983,-0.001001787577358769,-0.001723739061921428,0.0034478431641186704,0.4443190201670866,0.8958603403538535,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.2073033145040576,-2.477449403820442e-07,0.0,0.0,0.0,-0.03220993953097637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061738520860672,0.0,0.0,0.0,0.0,-0.05682533234357834
32212,197,100000000,197.1,base_footprint,-0.0017187856517521139,0.0034490615180375315,0.4443132500974029,0.8958632069341899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008255601871208747,-0.001067604261496883,-0.0018115485647852549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008834195305977482,0.03670008433984139,-0.001610292346070053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5058963573684054,2.2434404021735364,-0.0010015499608152512,-0.001719348906291512,0.0034494200023010434,0.44431232343258814,0.895863664062184,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20651772709351257,-5.071982355747684e-06,0.0,0.0,0.0,-0.002015959612876084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061738520860672,0.0,0.0,0.0,0.0,-0.05682533234357834
32246,197,134000000,197.134,base_footprint,-0.0017166367051701828,0.0034507640754294516,0.4435466306785679,0.8962430093447916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025499936783592595,-0.000437948479039623,-0.05581459338659329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008405869883382839,0.012909497112981084,-0.004149391989320266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.510147397841946,2.249023750483546,-0.001001569019921069,-0.001716589015409352,0.003450886850080938,0.4435215512207256,0.8962554202373683,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.20657208293151685,1.7101850365838778e-05,0.0,0.0,0.0,-0.05589280096449211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2199999988079071,1.8066803022520617e-05,0.0,0.0,0.0,0.050733327865600586
