,imu_seq,secs,nsecs,timestamp,imu_frame_id,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,imu_orientation_cov_0,imu_orientation_cov_1,imu_orientation_cov_2,imu_orientation_cov_3,imu_orientation_cov_4,imu_orientation_cov_5,imu_orientation_cov_6,imu_orientation_cov_7,imu_orientation_cov_8,imu_angular_vel_x,imu_angular_vel_y,imu_angular_vel_z,imu_angular_vel_cov_0,imu_angular_vel_cov_1,imu_angular_vel_cov_2,imu_angular_vel_cov_3,imu_angular_vel_cov_4,imu_angular_vel_cov_5,imu_angular_vel_cov_6,imu_angular_vel_cov_7,imu_angular_vel_cov_8,imu_linear_acc_x,imu_linear_acc_y,imu_linear_acc_z,imu_linear_acc_cov_0,imu_linear_acc_cov_1,imu_linear_acc_cov_2,imu_linear_acc_cov_3,imu_linear_acc_cov_4,imu_linear_acc_cov_5,imu_linear_acc_cov_6,imu_linear_acc_cov_7,imu_linear_acc_cov_8,map_position_x,map_position_y,map_position_z,map_orientation_x,map_orientation_y,map_orientation_z,map_orientation_w,odom_pose_x,odom_pose_y,odom_pose_z,odom_orientation_x,odom_orientation_y,odom_orientation_z,odom_orientation_w,odom_pose_cov_0,odom_pose_cov_1,odom_pose_cov_2,odom_pose_cov_3,odom_pose_cov_4,odom_pose_cov_5,odom_pose_cov_6,odom_pose_cov_7,odom_pose_cov_8,odom_pose_cov_9,odom_pose_cov_10,odom_pose_cov_11,odom_pose_cov_12,odom_pose_cov_13,odom_pose_cov_14,odom_pose_cov_15,odom_pose_cov_16,odom_pose_cov_17,odom_pose_cov_18,odom_pose_cov_19,odom_pose_cov_20,odom_pose_cov_21,odom_pose_cov_22,odom_pose_cov_23,odom_pose_cov_24,odom_pose_cov_25,odom_pose_cov_26,odom_pose_cov_27,odom_pose_cov_28,odom_pose_cov_29,odom_pose_cov_30,odom_pose_cov_31,odom_pose_cov_32,odom_pose_cov_33,odom_pose_cov_34,odom_pose_cov_35,odom_twist_linear_x,odom_twist_linear_y,odom_twist_linear_z,odom_twist_angular_x,odom_twist_angular_y,odom_twist_angular_z,odom_twist_cov_0,odom_twist_cov_1,odom_twist_cov_2,odom_twist_cov_3,odom_twist_cov_4,odom_twist_cov_5,odom_twist_cov_6,odom_twist_cov_7,odom_twist_cov_8,odom_twist_cov_9,odom_twist_cov_10,odom_twist_cov_11,odom_twist_cov_12,odom_twist_cov_13,odom_twist_cov_14,odom_twist_cov_15,odom_twist_cov_16,odom_twist_cov_17,odom_twist_cov_18,odom_twist_cov_19,odom_twist_cov_20,odom_twist_cov_21,odom_twist_cov_22,odom_twist_cov_23,odom_twist_cov_24,odom_twist_cov_25,odom_twist_cov_26,odom_twist_cov_27,odom_twist_cov_28,odom_twist_cov_29,odom_twist_cov_30,odom_twist_cov_31,odom_twist_cov_32,odom_twist_cov_33,odom_twist_cov_34,odom_twist_cov_35,cmd_vel_linear_x,cmd_vel_linear_y,cmd_vel_linear_z,cmd_vel_angular_x,cmd_vel_angular_y,cmd_vel_angular_z,odom_vel_x,odom_vel_y,odom_vel_z,imu_angular_vel_noisy_x,imu_angular_vel_noisy_y,imu_angular_vel_noisy_z,imu_linear_acc_noisy_x,imu_linear_acc_noisy_y,imu_linear_acc_noisy_z,odom_pose_noisy_x,odom_pose_noisy_y,odom_pose_noisy_z,odom_vel_noisy_x,odom_vel_noisy_y,odom_vel_noisy_z,odom_orientation_noisy_x,odom_orientation_noisy_y,odom_orientation_noisy_z,odom_orientation_noisy_w
1382,46079,210,967000000,210.967,base_footprint,-0.0029226660266376,0.0025160938026463,0.7561656927013134,0.6543688351967994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05745734921418e-05,0.0001686018271253,-0.0004429750218313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8595883514705568e-06,-1.7886349490079202e-05,-0.0001598436186776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827375170544113,3.757284358543098,-0.0010018910266281,-0.0029226650893218,0.0025160953779851,0.7561655807944523,0.6543689645105529,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.6976656669041816e-05,-1.904455937319997e-06,0.0,0.0,0.0,-0.0004414087034743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05745734921418e-05,0.0001686018271253,-0.03527287131182543,-0.07609714645919777,-0.12554866384093222,-0.0001598436186776,4.7621669840609275,4.0475501030172945,-0.0010018910266281,-0.5218902230073224,0.03375344117121198,0.0,-0.002827906454624448,0.0026221464984535043,0.7315240798413497,0.681804699239519
1383,46112,211,0,211.0,base_footprint,-0.0029226517826952,0.0025161103639913,0.7561620011502624,0.6543731009994403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.160064209555898e-05,0.0001676227703092,-0.000442386326183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.149897264184402e-06,2.968143697413735e-05,8.470809562433524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827375079349523,3.757284936341386,-0.0010018910722885,-0.0029226512953222,0.0025161121781261,0.756161889379697,0.6543732301512954,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.692946983140444e-05,-1.9077220117241593e-06,0.0,0.0,0.0,-0.0004409344634826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.160064209555898e-05,0.0001676227703092,0.1300589187990995,-0.1829686129067976,0.07476432536184685,8.470809562433524e-05,4.612227638487759,3.4667973861529675,-0.0010018910722885,-0.022624269692315173,-0.05067930243032097,0.0,-0.0029982131695252177,0.0024255780500838575,0.7758153468711705,0.6309482346817991
1384,46146,211,34000000,211.034,base_footprint,-0.0029226377666666,0.0025161275280341,0.7561581982722234,0.6543774953927225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.054814393551225e-05,0.0001681484581791,-0.0004427502118208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6783090379264374e-06,-1.7144823978884598e-05,-0.0001601989454001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827374985457148,3.7572855312986464,-0.0010018910599745,-0.0029226370175143,0.0025161287916179,0.7561580863885417,0.6543776246770565,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.696265191746122e-05,-1.910464346063694e-06,0.0,0.0,0.0,-0.000441340338269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.054814393551225e-05,0.0001681484581791,-0.040626107455922406,-0.15458950158765483,0.09378205415631471,-0.0001601989454001,4.738965580973364,3.6849550428537765,-0.0010018910599745,0.22487806680154301,0.15036497258855563,0.0,-0.002818372153076576,0.0026323923793606,0.7290448227681597,0.6844550925252222
1385,46179,211,67000000,211.067,base_footprint,-0.0029226236926296,0.0025161449380993,0.7561545076339866,0.6543817600378278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055701951826069e-05,0.0001666618654446,-0.0004421250491987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.20156701054248e-06,-1.200135460354184e-05,-0.0001540646648965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827374894459585,3.7572861083751783,-0.0010018909323285,-0.0029226239695205,0.0025161443279519,0.7561543959564759,0.6543818890850746,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.6939840851175564e-05,-1.9285391493722365e-06,0.0,0.0,0.0,-0.0004410986499155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055701951826069e-05,0.0001666618654446,0.0044423855136834335,-0.11632333941413366,0.020925418009134143,-0.0001540646648965,4.713649488283472,3.7677692038370867,-0.0010018909323285,-0.5385325818856416,-0.13744846307253333,0.0,-0.0030175945793108074,0.0024014237654387087,0.7808566526347135,0.6246983394591056
1386,46212,211,100000000,211.1,base_footprint,-0.0029226106294683,0.0025161611015035,0.756150817827754,0.6543860236732129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.433434967877442e-05,0.0001687816480403,-0.0004423189113105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.32981008058046e-05,2.112290854898696e-05,0.0002686716308173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827374803447198,3.757286685194619,-0.0010018908779196,-0.0029226103469945,0.0025161601168061,0.7561507059539029,0.6543861529498011,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.696961856233238e-05,-1.903792022424505e-06,0.0,0.0,0.0,-0.0004416251633344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.433434967877442e-05,0.0001687816480403,0.0383239588888948,0.011968960593071494,0.02051414039301893,0.0002686716308173,4.837563583243256,3.9918991261765453,-0.0010018908779196,-0.13167714582460616,-0.101297795015896,0.0,-0.002599211294680822,0.0028490022147005115,0.672071780083689,0.7404759615964369
1387,46246,211,134000000,211.134,base_footprint,-0.0029225962195841,0.0025161804453239,0.7561470162435767,0.6543904164130462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.211478032781908e-05,0.0001681140911367,-0.0004422830064561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2776842626079716e-05,-3.1193666692635415e-05,-9.792274544709998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827374709590746,3.7572872789873775,-0.0010018914016769,-0.0029225954924974,0.002516181819389,0.7561469044487044,0.654390545589773,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.692805721056568e-05,-1.913835240621487e-06,0.0,0.0,0.0,-0.0004409254653948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.211478032781908e-05,0.0001681140911367,0.147221678327377,0.11314168122975587,0.05633181662090417,-9.792274544709998e-05,4.827261360210544,3.482400797808391,-0.0010018914016769,0.40488274015907294,-0.11739830703468826,0.0,-0.0027791315861214064,0.0026737918744756234,0.7188418570260148,0.6951629390668275
1388,46279,211,167000000,211.167,base_footprint,-0.002922582101933,0.0025161952404184,0.75614332716774,0.6543946791157993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.078542032847915e-05,0.0001697803281806,-0.0004428439065893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.227134761306425e-06,-1.930921134029964e-05,-0.0001510911599306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827374618698645,3.757287855149632,-0.0010018913101864,-0.0029225808778458,0.0025161963675931,0.756143215255773,0.6543948084295246,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.6943904201224317e-05,-1.9109474917293697e-06,0.0,0.0,0.0,-0.000441284364543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.078542032847915e-05,0.0001697803281806,0.029863888644683156,-0.01994733312453588,-0.06951132312430817,-0.0001510911599306,4.748180582494754,3.491938679701223,-0.0010018913101864,0.48822124199297057,-0.0174210230760713,0.0,-0.0028889076171840387,0.002554786865320666,0.7473860559521802,0.6643788156203482
1389,46312,211,200000000,211.2,base_footprint,-0.0029225680498888,0.0025162104357736,0.7561396382294692,0.6543989416092024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33563667274911e-05,0.0001684529351954,-0.0004420721015255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0708022117727415e-05,3.550675569832388e-05,0.0002445451621689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8273745279314,3.757288431037201,-0.0010018910373207,-0.0029225677125949,0.0025162102870375,0.7561395264496089,0.6543990707697545,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.6913723964258315e-05,-1.9039694020067808e-06,0.0,0.0,0.0,-0.0004411320961661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33563667274911e-05,0.0001684529351954,0.012954600515144936,0.0017931012783232736,0.02729460176907405,0.0002445451621689,4.869046814700507,3.9617439048764362,-0.0010018910373207,0.0419986118516373,-0.1834965431799987,0.0,-0.002932692704712183,0.00250440207295555,0.7587727984590129,0.6513439702664291
1390,46346,211,234000000,211.234,base_footprint,-0.0029225539231287,0.0025162272830872,0.7561358383046113,0.6544033322884361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.251249187464148e-05,0.0001687195198174,-0.0004422765975349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.152323301038739e-05,-3.44385771961496e-05,-5.895419491933839e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827374434320276,3.757289023907733,-0.0010018912362275,-0.0029225529581412,0.0025162286617368,0.756135726472564,0.6544034615047026,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.690534680152464e-05,-1.8922062309449523e-06,0.0,0.0,0.0,-0.0004409774435376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.251249187464148e-05,0.0001687195198174,0.03457549315511622,0.18533443717274514,0.0669098069607382,-5.895419491933839e-05,4.703660800323028,4.057021698127072,-0.0010018912362275,-0.08272604368570083,-0.09099158990131957,0.0,-0.0029288007917301477,0.002508953645177046,0.7577606322903236,0.6525212268030042
1391,46379,211,267000000,211.267,base_footprint,-0.0029225395034315,0.00251624479673,0.7561321506111334,0.6544075932376978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.155101817426932e-05,0.0001681628304084,-0.0004421323047848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.550704667824188e-06,-1.5723521380458845e-05,-8.0718184480626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827374343539878,3.757289598994084,-0.0010018914144801,-0.0029225387926493,0.00251624653507,0.7561320388822738,0.6544077223307471,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.6866430412183985e-05,-1.90768890216626e-06,0.0,0.0,0.0,-0.0004405896829395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.155101817426932e-05,0.0001681628304084,0.014440860305824848,-0.1620797146396409,-0.12946892720096906,-8.0718184480626e-05,4.846113036845934,3.407367323312334,-0.0010018914144801,0.17894829478993438,0.29777129962531856,0.0,-0.0028697259232236968,0.002576315730916821,0.7423976864896145,0.6699483579838438
1392,46412,211,300000000,211.3,base_footprint,-0.0029225262790436,0.0025162608565511,0.7561284634860964,0.6544118534818917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272632839500006e-05,0.0001688783212771,-0.0004421200073798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5390064789484023e-05,-3.803648655424192e-05,-5.973611778031859e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827374252865736,3.7572901738455817,-0.0010018913356173,-0.0029225252924397,0.00251626209159,0.7561283516756582,0.6544119826708965,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.688759884612062e-05,-1.8944586036297312e-06,0.0,0.0,0.0,-0.0004408625416773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.272632839500006e-05,0.0001688783212771,-0.028715985590492273,-0.039592342981529326,0.13562278038171946,-5.973611778031859e-05,5.075269110201676,3.3441794003562957,-0.0010018913356173,0.22070633049155033,-0.20556431145023168,0.0,-0.0028701393278729483,0.0025758550497106468,0.74250500782228,0.6698294115891279
1393,46446,211,334000000,211.334,base_footprint,-0.0029225109704108,0.0025162795261343,0.7561246648250082,0.6544162425476949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03590416754127e-05,0.0001665418932647,-0.0004416476168173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.455354988869275e-05,7.303505734791769e-06,-0.0001160153370576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827374159518828,3.7572907657202137,-0.0010018913189145,-0.0029225113778201,0.0025162790391606,0.756124553252934,0.6544163714601695,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.6853115743217e-05,-1.940729634190445e-06,0.0,0.0,0.0,-0.0004405230482305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03590416754127e-05,0.0001665418932647,-0.03373572910126325,-0.15658905262139802,0.08494724458223774,-0.0001160153370576,5.1159738582269405,3.7034781333308575,-0.0010018913189145,0.9606026254857046,0.04570304369232024,0.0,-0.002901291004472026,0.0025407171160474764,0.7506058447933868,0.6607389749583793
1394,46479,211,367000000,211.367,base_footprint,-0.0029224974912363,0.0025162950772082,0.7561209784982975,0.6544205017741082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.069700996565988e-05,0.0001679416486821,-0.0004419315026433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.054787048984465e-06,-1.433968684732892e-05,-0.0001525851029526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.82737406891895,3.757291339877949,-0.0010018913256897,-0.002922497219421,0.0025162949254124,0.7561208668114809,0.6544206308194338,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.686460649905626e-05,-1.9246771013856116e-06,0.0,0.0,0.0,-0.0004407441387366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.069700996565988e-05,0.0001679416486821,0.24225468629290586,-0.03882574386051585,-0.10680434578274256,-0.0001525851029526,5.109462360780813,3.894338371910734,-0.0010018913256897,-0.4363355411295502,0.5815040608346445,0.0,-0.0028440827516720757,0.0026045966004010863,0.7357292210305267,0.6772648230874427
1395,46512,211,400000000,211.4,base_footprint,-0.0029224831719436,0.0025163125421828,0.7561172925021156,0.6544247605665376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.038599734687846e-05,0.0001665285495231,-0.000441509759206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.455243186533659e-05,7.662013180180263e-06,-0.0001143578233469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.827373978401357,3.757291913632381,-0.0010018913866846,-0.0029224835861567,0.0025163120497425,0.7561171809562004,0.6544248894458442,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,2.6832007172660625e-05,-1.9416130933328697e-06,0.0,0.0,0.0,-0.0004403880483285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.038599734687846e-05,0.0001665285495231,0.03412137557326109,0.00808732151450349,0.09803882002922477,-0.0001143578233469,4.268331205502791,3.4967616227952782,-0.0010018913866846,0.20256816552770152,-1.0919862941805911,0.0,-0.002929352770030805,0.002508311980545219,0.7579036851282007,0.6523550653842203
